id	电影名	内容简介	主演	导演	编剧	评分	预告片URL
1417847	二嫫	二嫫（艾丽娅 饰）靠卖麻花面维持生计，丈夫（戈治均 饰）是昔日的老村长，后来落下了病根做不了重活，家中重担全落在二嫫身上。隔壁的“瞎子”（刘佩琦 饰）家有电视和一辆破卡车，在村里算是不错的人家。二嫫的儿子虎子经常跑到“瞎子”家蹭电视看，自尊心颇强的二嫫暗下决心要买台全县最大的电视回家。“瞎子”对二嫫有意思，为她在县城介绍了一份工作并定时接她回村，后来两人在车上发生了关系。村里人对二嫫和瞎子指指点点，“瞎子”老婆（张海燕 饰）和二嫫在家门口打了一架。二嫫去县城卖血，最后终于买回了大电视...... 本片根据徐宝琦的同名小说改编而成，获瑞士第47届罗卡诺国际电影节青年评审团金奖、国际影评人奖、评审团大奖。©豆瓣	艾丽娅,刘佩琦,戈治均	周晓文	徐宝琦	8.1	 
1417869	春花开	《春花开》讲述的是，年过四十的谢春花寡居多年，在一个塑料花厂工作，感情生活游离于现实与幻想之间，她的侄女因为要找工作，带来了两个年轻人明月和秋生，春花与这两位年轻人各自产生了一种暧昧的关系。	刘晓庆,闵西丁,廖琴	刘冰鉴	刘冰鉴	6.4	 
1417999	父子老爷车	忠厚老实的老奎（陈强 饰）和儿子（陈佩斯 饰）在改革的浪潮中下海了。岂料父子俩开店不成，在下海浪潮中被呛得人仰马翻。不甘心失败的老奎拿出了积蓄的两千元，买来了一辆四十年代老车，准备干出租。谁知好不容易买回来的车子竟然不能办理营运执照，父子俩再次傻了眼。恰巧这时某特区的任总经理想用老奎父子俩的车子开办旅游项目，于是和他们签订了特区开发合同。父子俩在特区人生地不熟，开着那辆老旧的汽车，上演了一幕幕既搞笑、又心酸的闹剧……©豆瓣	陈强,陈佩斯,郝岩	刘国权	公乐	7.2	 
1418076	天堂回信	1990年代，北京。晨晨（石晨 饰）的爸妈在国外工作，他平日与爷爷（李丁 饰）一起生活。爷爷干了一辈子邮政工作，退休后与孙儿相依为命。一天，祖孙俩把一封已故去的收信人的信件系在风筝上放飞天空，爷爷告诉晨晨：他在天堂会收到的。不久，妈妈（肖雄 饰）从国外回来了，她看不惯公公对晨晨的放任，每天给晨晨布置了英语、钢琴等课程，原有的平静不见了，爷爷搬回了自己的旧居。晨晨日夜思念爷爷，他恨透了什么英语钢琴，整天哭闹不休，妈妈见此若有所思。爷爷的生日到了，晨晨与好伙伴琳琳送来生日贺卡祝福，爷爷带他们外出放风筝，劳累一天后，在孩子们的欢笑声中，爷爷竟然永远“睡”去了...... 本片获德国第43届柏林国际电影节国际青少年儿童影视中心奖；美国第10届芝加哥儿童电影节最佳影片奖；荷兰第7届儿童电影节最佳影片大奖；伊朗第25届伊斯法罕儿童电电影节最佳导演金蝴蝶奖。©豆瓣	石晨,李丁,肖雄	王君正	贺国甫	9.1	 
1418292	云的南方	徐大勤（李雪健 饰）刚办理完退休手续，便决定到魂牵梦绕几十年的云南走一趟，他的想法让家人很不理解。原来，徐大勤是为了了却一段年轻时的往事，他为当年没对调到云南工作后悔了几十年。如今，妻子驾鹤西去，孩子们也都长大了，他终于来到了云南。当夜，他做了一个匪夷所思的梦，梦中的他轻松快乐。醒来后，他给远方的女儿打了个电话，不成想女儿没有接他的电话。正在这时，一位操东北口音的女孩敲门进来，痛说了一番悲痛家史，被查夜的警察误为卖淫嫖娼抓进了派出所，深感冤枉的徐大勤宁被强劳也不交那象征屈辱的罚款。十五天后，被释放的徐大勤仿佛对生命有了新的感悟......©豆瓣	李雪健,金子,田壮壮	朱文	朱文	7.8	 
1420278	落山风	台北一家私立医院林院长的儿子文祥。碍于父命，进山到一座与林家有世交的尼姑庵去温课。  一天傍晚，文祥正在洗浴，突然一女子一闪不见了，并扔下一句恼怒的训斥。这女子名叫素碧。日后，素碧在文祥面前总是一脸冰霜。  一天晚上，文祥来到浴室，正好素碧也在洗浴，他隔窗看见了她的玉体。当他们见面时文祥一句轻佻的话，招来素碧一记耳光。但文祥还是趁她不在时，把那只曾遭拒绝的小自鸣钟放在了桌上，并留下一封信。  几天后，他们又独处一室，索碧不小心从木梯上摔下来，倒在文祥怀中，一头乌发散落下来，文祥百思不解，经再三盘问，素碧道出真情。原来她因不能生育被夫家遗弃，才进清陀庵带发修行。面对悲苦无告的素碧，文祥一把将素碧揽在怀里，陶醉在两个人的世界中。几次约会之后，素碧怀孕了。她把前夫颜世雄约了出来，告诉他这一消息，那个男人恍然大悟。文祥向父母道明实情，遭到父亲的严厉责骂。颜世雄追到山上，要素碧跟他一起远走高飞，遭到素碧冷冷拒绝。师太得知后当面责备素碧的不轨，并警告她已触犯了庵规佛法，庵中再不能容身。师太拿出林父给的一叠钞票给素碧，素碧扭头愤然而去。此时，文祥又回到原来的女友身边，他象做了一场梦。素碧走出清陀庵，她仰望苍天，深感世界之大，竟无一个弱女子容身之地……	刘琼,吴茵,刘新	白沉	赵丽宏	6.6	 
1421619	我们害怕	故事以2001年的上海为背景，几个来自破碎家庭的20出头的孩子和一个离婚妈妈为对象。没有固定工作和收入的他们流离颠沛，受过创伤的脆弱心灵令他们过早的对生活失去希望。整部片子都像是一个絮絮叨叨的上海女人用拉家常的方法左一句，右一嘴的表述着一种生活状态。混淆了人物间的年龄，性别，从而使得人物们超越外界视角，相亲相爱，彼此依赖。当然导演不可能不诚实的揭示“混”在现代都市里的所有附带品——糜烂的夜生活，酒精，性，尼古丁，药物依赖，嗑摇头丸……心理问题和不变的都市主题——爱情。	棉棉,李智楠,杨羽婷	程裕苏	棉棉	6.3	 
1421779	花眼	某次在阳光下的流泪行为令电影院引座员武刚（武拉拉）的眼睛里留下被阳光灼烧的痕迹，只能寄生在电影院里的他在丢失了睡眠后，开始用这双奇特的眼睛收集来电影院的每一个人的秘密。因为被名叫“小动物”的女孩吸引，他答应会在某个十点钟让自己的眼睛暴露在阳光下。 在阳光下的公园等待爱情的过程中，武刚在电影院里收集的人物，经常打手机骗女友的小伙子（王学兵），爱笑爱哭的女孩（徐静蕾），胖胖的爱看表的男孩（安子）等，开始一一登场，一出出爱情故事随即上演。©豆瓣	武拉拉,徐静蕾,王学兵	李欣	李欣	6.5	 
1422040	美丽上海	母亲（郑振瑶饰）和父亲真诚相爱，在法租界的上个世纪 20 年代建造的豪华富丽的别墅里过着优越的生活。文革使父亲蒙冤而死，也使这个贵族家庭的四个孩子从此走上了完全不同的生活道路。大哥良浩（赵有亮饰），家庭问题，大学毕业被送到西北，完全被生活的磨难改变了。二姐静雯（顾美华饰），高中毕业，被发配去了贵州农村插队。不幸的婚姻给她带来了巨大的痛苦。三弟阿荣（冯远征饰）从事着律师职业。但是，金钱的充裕并没有给他带来幸福的家庭生活，和妻子惠娟矛盾一直令他在体面的生活之外倍感烦躁。小妹（王祖贤饰），文革结束时，去了美国。但是根深蒂固的中国文化情结，始终让她有一份不安全感……©豆瓣	王祖贤,郑振瑶,冯远征	彭小莲	彭小莲	7.6	 
1422283	高山下的花环	军部摄影干事赵蒙生（唐国强 饰）被母亲动用军界的关系外派到连部担任指导员，实际是为转正做准备。赵的到来让连长梁三喜（吕晓禾 饰）推迟了探亲假，滞留连部理顺赵蒙生与战士们的关系。炮排排长靳开来（何伟 饰）心直口快，对赵蒙生这种“军营公子”强烈抵触。连部的气氛一时有些紧张，既因为军队内部的问题，又因为山雨欲来的战争。不久形势突变，连队准备南调参与对越反击，赵母在最后关头试图拉出儿子反被军长公开做了反面教材。赵蒙生无法忍受内心的煎熬，随部出战。靳开来临阵升任副连长，而他用实际行动证明了自己的职责，梁三喜的突击连在战斗中发挥了应有的作用，但他本人却为搭救赵蒙生牺牲。战斗胜利了，撤离前线的战士们很快发现战争对心灵的考验远没有完结…… 本片根据同名小说改编，获1985年金鸡奖最佳编剧、男主角、男配角、剪辑奖等多项专业褒奖。©豆瓣	唐国强,吕晓禾,何伟	谢晋	李存葆	8.9	 
1422931	哥斯拉终极战役	数年前，人类以超级战舰“轰天号”，在南极击溃“哥吉拉”，并且将“哥吉拉”封印在地底下。但是地球除了“哥吉拉”以外，还有许许多多的怪兽，对各大人类都市虎视眈眈。于是，人类成立了“地球防卫部”，专门对付各种怪兽的入侵。而地球防卫部最强大的成员，就是当年封印哥吉拉的“轰天号”以及其舰长“道格拉斯·戈登上校”。 此外，为了应付怪兽对人类造成的困扰，地球防卫部特别甄选了有特殊能力的人类，这些“超人类”拥有普通人类所没有的“M染色体”，让这些人类拥有比普通人更强大的体能跟敏捷性，以应付怪兽的攻击，其中的佼佼者就是“尾崎真一少尉”。 就在不久之前，人们挖到一个巨大怪物的遗骸，而且怪物拥有机械跟生物的本质，怀疑能够将生物跟机械结合起来的怪物应该来自于外太空。不久，尾崎真一收到来自婴儿岛“小美人”的警告，这个怪物是当年被“魔斯拉”给封印的“盖刚”，盖刚的出现代表着人类的危机。 就在盖刚出土不久，世界各地突然在同一时间，遭受到了各大怪物的攻击，一时之间让地球防卫部忙的焦头烂额。但是突然出现的神秘飞行器，却将这些怪物全部都带走。这些自称“X星人”的外星来访客，声明自己是人类的朋友，要跟人类建立起同盟关系，更声称有一个巨大的星球即将撞上地球。但是在尾崎真一还有道格拉斯等人的调查之下，发现根本就没有神秘星球要撞击地球。而那些怪兽根本就是外星人侵略地球所释放的，X星人根本是要把人类当作粮食来利用。 虽然外星人的真面目被揭穿，但是外星人拥有不可思议的超能力，还有手下听命于外星人的巨大怪物。地球防卫军最后被歼灭，只剩下轰天号还苟延残喘著。此时，道格拉斯想出一个大胆的计策，就是解开南极哥吉拉的封印，让代表地球最强大怪物的哥吉拉，去面对这些外星来的侵略者....	松冈昌宏,北村一辉,唐·弗莱	北村龙平	桐山勋	6.5	 
1422970	马可波罗返香都	马可波罗（约翰·马修斯 John Matthews 配音）是一位著名的旅行家，在完成了对于神秘古国香都的拜访自后，马可波罗准备打道回府。临行前，可汗（迈克尔·卡斯洛夫 Michael Kostroff 配音）将珍贵的金币赠送给马可波罗彰显两国友谊，却没想到，野心勃勃的大臣福林（Anthony Mozdy 配音）盗走了金币，下落不明。 一晃眼数十年过去，马可波罗的后代小马可（尼古拉斯·冈萨雷斯 Nicholas Gonzalez 配音）带着拥有穿越时空之能力的半块金币再度回到了香都，想要解开围绕着金币产生的谜团，与此同时，福林亦再度现身。小马可和朋友们能否打败福林夺回金币，并且拯救身陷险境的公主殿下呢？©豆瓣	Paul Ainsley,Alan Altshuld,Nicholas Gonzalez	罗恩·默克	Chris Holter	6.9	 
1424551	大决战之淮海战役	1948年9—10月间，辽沈战役和济南战役相继胜利，标志着解放战争决定性转折点的到来。在此危急关头，蒋介石（赵恒多 饰）紧急调配旗下三个兵团17万人的优势兵力固守中原，同年11月，华东野战军向黄百韬（许还山 饰）兵团发动攻击，最大规模的淮海战役正式打响。地下党员何张防线的临场起义，为时间占下风的粟裕（谢伟才 饰）赢得战机，顺利切断了黄百韬的退路。在此之后，国共双方调兵遣将，各逞其能，中原战场顿时变成规模宏大、破坏力极强的巨大漩涡，淮海战役朝向令人始料未及的规模迅速扩大。这是一场决定中华民族命运的关键战役，势将永远载入史册…… 本片为中国共产党诞生七十周年纪念作品，是大决战三部曲的第二部。©豆瓣	古月,苏林,卢奇	李俊	李平分	8.0	 
